img1,img2,label1,label2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-27-40_FLAG_P_FID_961_OID_752g0_ctw-cf-1a-081_1719811501_1719811660_961.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T12-45-13_FLAG_P_FID_77_OID_2506g0_ctw-cf-1g-076_1719812701_1719812713_77.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-14-39_FLAG_P_FID_1774_OID_981g0_ctw-cf-1d-054_1719814201_1719814479_1774.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,1,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,1,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T13-53-24_FLAG_P_FID_1225_OID_2268g0_ctw-cf-2b-148_1719816601_1719816804_1225.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,1,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,2,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-12-40_FLAG_P_FID_965_OID_191g0_ctw-cf-3c-166_1719821400_1719821560_965.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,2,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-14-13_FLAG_P_FID_1523_OID_219g0_ctw-cf-3c-166_1719821400_1719821653_1523.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,2,2
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,2,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-15-31_FLAG_P_FID_189_OID_522g0_ctw-cf-2c-092_1719821700_1719821731_189.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,2,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-18-04_FLAG_P_FID_1110_OID_639g0_ctw-cf-2c-092_1719821700_1719821884_1110.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,2,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,3,1
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-47-18_FLAG_P_FID_830_OID_505g0_ctw-cf-2f-100_1719823500_1719823638_830.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,3,3
00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T15-53-53_FLAG_P_FID_1398_OID_2685g0_ctw-cf-2b-149_1719823801_1719824033_1398.jpg,00d29721-3d0f-4e53-bc12-3cf5d6148845/2024-07-01T16-01-49_FLAG_P_FID_658_OID_239g0_ctw-cf-1c-015-zone_1719824400_1719824509_658.jpg,1,3
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-55-43_FLAG_P_FID_261_OID_1453g0_ctw-cf-1b-028_1719813300_1719813343_261.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-56-31_FLAG_P_FID_553_OID_1520g0_ctw-cf-1a-023-zone_1719813300_1719813391_553.jpg,2,1
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-55-43_FLAG_P_FID_261_OID_1453g0_ctw-cf-1b-028_1719813300_1719813343_261.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-03-55_FLAG_P_FID_1406_OID_161g0_ctw-cf-1a-086_1719813601_1719813835_1406.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-55-43_FLAG_P_FID_261_OID_1453g0_ctw-cf-1b-028_1719813300_1719813343_261.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-11_FLAG_P_FID_65_OID_222g0_ctw-cf-1a-086_1719813901_1719813911_65.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-55-43_FLAG_P_FID_261_OID_1453g0_ctw-cf-1b-028_1719813300_1719813343_261.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-31_FLAG_P_FID_191_OID_162g0_ctw-cf-1a-081_1719813900_1719813931_191.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-55-43_FLAG_P_FID_261_OID_1453g0_ctw-cf-1b-028_1719813300_1719813343_261.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-06-17_FLAG_P_FID_463_OID_116g0_ctw-cf-2a-124_1719813901_1719813977_463.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-56-31_FLAG_P_FID_553_OID_1520g0_ctw-cf-1a-023-zone_1719813300_1719813391_553.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-03-55_FLAG_P_FID_1406_OID_161g0_ctw-cf-1a-086_1719813601_1719813835_1406.jpg,1,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-56-31_FLAG_P_FID_553_OID_1520g0_ctw-cf-1a-023-zone_1719813300_1719813391_553.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-11_FLAG_P_FID_65_OID_222g0_ctw-cf-1a-086_1719813901_1719813911_65.jpg,1,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-56-31_FLAG_P_FID_553_OID_1520g0_ctw-cf-1a-023-zone_1719813300_1719813391_553.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-31_FLAG_P_FID_191_OID_162g0_ctw-cf-1a-081_1719813900_1719813931_191.jpg,1,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T12-56-31_FLAG_P_FID_553_OID_1520g0_ctw-cf-1a-023-zone_1719813300_1719813391_553.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-06-17_FLAG_P_FID_463_OID_116g0_ctw-cf-2a-124_1719813901_1719813977_463.jpg,1,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-03-55_FLAG_P_FID_1406_OID_161g0_ctw-cf-1a-086_1719813601_1719813835_1406.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-11_FLAG_P_FID_65_OID_222g0_ctw-cf-1a-086_1719813901_1719813911_65.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-03-55_FLAG_P_FID_1406_OID_161g0_ctw-cf-1a-086_1719813601_1719813835_1406.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-31_FLAG_P_FID_191_OID_162g0_ctw-cf-1a-081_1719813900_1719813931_191.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-03-55_FLAG_P_FID_1406_OID_161g0_ctw-cf-1a-086_1719813601_1719813835_1406.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-06-17_FLAG_P_FID_463_OID_116g0_ctw-cf-2a-124_1719813901_1719813977_463.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-11_FLAG_P_FID_65_OID_222g0_ctw-cf-1a-086_1719813901_1719813911_65.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-31_FLAG_P_FID_191_OID_162g0_ctw-cf-1a-081_1719813900_1719813931_191.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-11_FLAG_P_FID_65_OID_222g0_ctw-cf-1a-086_1719813901_1719813911_65.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-06-17_FLAG_P_FID_463_OID_116g0_ctw-cf-2a-124_1719813901_1719813977_463.jpg,2,2
00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-05-31_FLAG_P_FID_191_OID_162g0_ctw-cf-1a-081_1719813900_1719813931_191.jpg,00d2c43e-8730-486e-90f2-167aec6afd00/2024-07-01T13-06-17_FLAG_P_FID_463_OID_116g0_ctw-cf-2a-124_1719813901_1719813977_463.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-07-25_FLAG_P_FID_867_OID_415g0_ctw-cf-1d-058_1719813901_1719814045_867.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-07-57_FLAG_P_FID_1060_OID_49g0_ctw-cf-2d-089_1719813901_1719814077_1060.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-38-11_FLAG_P_FID_1146_OID_237g0_ctw-cf-2d-089_1719815701_1719815891_1146.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-39-23_FLAG_P_FID_1575_OID_1468g0_ctw-cf-2d-090-prox_1719815701_1719815963_1575.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-57-18_FLAG_P_FID_833_OID_3679g0_ctw-cf-2e-111_1719816900_1719817038_833.jpg,2,3
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-57-37_FLAG_P_FID_948_OID_3691g0_ctw-cf-2e-111_1719816900_1719817057_948.jpg,2,3
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-59-21_FLAG_P_FID_1570_OID_2311g0_ctw-cf-2c-109-zone_1719816900_1719817161_1570.jpg,2,3
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-59-21_FLAG_P_FID_1570_OID_2847g0_ctw-cf-2c-109_1719816900_1719817161_1570.jpg,2,3
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T14-00-15_FLAG_P_FID_97_OID_14g0_ctw-cf-2c-109_1719817200_1719817215_97.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T14-02-52_FLAG_P_FID_1034_OID_173g0_ctw-cf-1c-047_1719817200_1719817372_1034.jpg,2,2
00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T13-05-53_FLAG_P_FID_314_OID_196g0_ctw-cf-1d-059_1719813901_1719813953_314.jpg,00d3b3c6-8631-4e5b-a2a3-fcfea78c0c50/2024-07-01T14-29-32_FLAG_P_FID_1637_OID_2122g0_ctw-cf-1c-047_1719818700_1719818972_1637.jpg,2,3
