Image1,Image2,Label1,Label2
2024-06-22_chunk_2/2/2024-06-22T11-37-24_FLAG_P_FID_865_OID_1587g0_ctw-cf-3c-163_1719030901_1719031044_865.jpg,2024-06-22_chunk_6/2/2024-06-22T12-09-38_FLAG_P_FID_1732_OID_291g0_ctw-cf-2c-108_1719032700_1719032978_1732.jpg,2,2
2024-06-22_chunk_2/0/2024-06-22T11-30-16_FLAG_P_FID_103_OID_345g0_ctw-cf-3c-158_1719030600_1719030616_103.jpg,2024-06-22_chunk_5/0/2024-06-22T14-53-48_FLAG_P_FID_1372_OID_2909g0_ctw-cf-2b-142_1719042600_1719042828_1372.jpg,0,0
2024-06-22_chunk_6/1/2024-06-22T15-17-22_FLAG_P_FID_855_OID_1288g0_ctw-cf-2c-092_1719044100_1719044242_855.jpg,2024-06-22_chunk_1/2/2024-06-22T14-28-14_FLAG_P_FID_1162_OID_3199g0_ctw-cf-2c-105_1719041101_1719041294_1162.jpg,1,2
2024-06-22_chunk_2/0/2024-06-22T14-11-59_FLAG_P_FID_712_OID_605g0_ctw-cf-2b-141_1719040201_1719040319_712.jpg,2024-06-22_chunk_2/0/2024-06-22T10-18-12_FLAG_P_FID_1150_OID_121g0_ctw-cf-2c-109_1719026101_1719026292_1150.jpg,0,0
2024-06-22_chunk_4/1/2024-06-22T12-00-40_FLAG_P_FID_237_OID_18g0_ctw-cf-3c-169_1719032401_1719032440_237.jpg,2024-06-22_chunk_1/0/2024-06-22T13-20-16_FLAG_P_FID_101_OID_431g0_ctw-cf-2a-126_1719037200_1719037216_101.jpg,1,0
2024-06-22_chunk_2/1/2024-06-22T15-15-39_FLAG_P_FID_238_OID_1982g1_ctw-cf-3c-163_1719044100_1719044139_238.jpg,2024-06-22_chunk_6/1/2024-06-22T14-54-13_FLAG_P_FID_1516_OID_1581g0_ctw-cp-3e-176_1719042601_1719042853_1516.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T13-02-28_FLAG_P_FID_888_OID_141g0_ctw-cf-2a-134_1719036001_1719036148_888.jpg,2024-06-22_chunk_6/1/2024-06-22T15-19-27_FLAG_P_FID_1606_OID_2775g0_ctw-cf-3c-163_1719044100_1719044367_1606.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T13-50-59_FLAG_P_FID_353_OID_1580g0_ctw-cf-2b-147_1719039001_1719039059_353.jpg,2024-06-22_chunk_5/1/2024-06-22T10-15-27_FLAG_P_FID_159_OID_386g0_ctw-cf-1c-050_1719026101_1719026127_159.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T12-36-50_FLAG_P_FID_658_OID_1775g0_ctw-cf-2a-134_1719034501_1719034610_658.jpg,2024-06-22_chunk_4/2/2024-06-22T12-51-48_FLAG_P_FID_646_OID_2087g0_ctw-cf-1c-019-store_1719035401_1719035508_646.jpg,1,2
2024-06-22_chunk_2/0/2024-06-22T12-43-55_FLAG_P_FID_1411_OID_246g0_ctw-cf-2d-089_1719034801_1719035035_1411.jpg,2024-06-22_chunk_4/1/2024-06-22T14-23-30_FLAG_P_FID_1256_OID_2122g0_ctw-cf-2c-094_1719040801_1719041010_1256.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T10-16-47_FLAG_P_FID_643_OID_166g0_ctw-cf-2b-142_1719026101_1719026207_643.jpg,2024-06-22_chunk_3/3/2024-06-22T14-59-49_FLAG_P_FID_1739_OID_1804g0_ctw-cf-2e-110_1719042900_1719043189_1739.jpg,1,3
2024-06-22_chunk_3/1/2024-06-22T14-07-11_FLAG_P_FID_789_OID_557g0_ctw-cf-2c-093_1719039900_1719040031_789.jpg,2024-06-22_chunk_4/1/2024-06-22T13-07-12_FLAG_P_FID_789_OID_652g0_ctw-cf-1c-015-store_1719036301_1719036432_789.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T14-27-26_FLAG_P_FID_877_OID_1410g0_ctw-cf-2e-112_1719041101_1719041246_877.jpg,2024-06-22_chunk_1/2/2024-06-22T10-32-05_FLAG_P_FID_748_OID_1022g0_ctw-cf-1c-050_1719027001_1719027125_748.jpg,1,2
2024-06-22_chunk_3/2/2024-06-22T14-41-34_FLAG_P_FID_570_OID_3256g0_ctw-cf-1e-074_1719042000_1719042094_570.jpg,2024-06-22_chunk_4/1/2024-06-22T13-12-16_FLAG_P_FID_819_OID_437g0_ctw-cf-2b-141_1719036600_1719036736_819.jpg,2,1
2024-06-22_chunk_6/1/2024-06-22T13-47-09_FLAG_P_FID_775_OID_2380g0_ctw-cf-3b-200_1719038701_1719038829_775.jpg,2024-06-22_chunk_5/1/2024-06-22T14-58-09_FLAG_P_FID_1141_OID_9387g0_ctw-cf-1c-049_1719042900_1719043089_1141.jpg,1,1
2024-06-22_chunk_4/1/2024-06-22T11-09-32_FLAG_P_FID_1630_OID_160g0_ctw-cf-3a-192_1719029101_1719029372_1630.jpg,2024-06-22_chunk_6/1/2024-06-22T13-54-13_FLAG_P_FID_1514_OID_4668g0_ctw-cf-2c-104_1719039001_1719039253_1514.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T11-17-06_FLAG_P_FID_756_OID_682g0_ctw-cf-2c-091_1719029701_1719029826_756.jpg,2024-06-22_chunk_5/0/2024-06-22T12-43-49_FLAG_P_FID_1378_OID_4753g0_ctw-cf-1c-050_1719034800_1719035029_1378.jpg,0,0
2024-06-22_chunk_1/0/2024-06-22T14-01-00_FLAG_P_FID_359_OID_48g0_ctw-cf-2b-142_1719039601_1719039660_359.jpg,2024-06-22_chunk_1/2/2024-06-22T14-08-08_FLAG_P_FID_1134_OID_434g0_ctw-cf-3c-157_1719039900_1719040088_1134.jpg,0,2
2024-06-22_chunk_3/2/2024-06-22T14-29-15_FLAG_P_FID_1533_OID_953g0_ctw-cf-3c-169_1719041100_1719041355_1533.jpg,2024-06-22_chunk_6/0/2024-06-22T12-28-07_FLAG_P_FID_1126_OID_501g0_ctw-cf-1a-022_1719033900_1719034087_1126.jpg,2,0
2024-06-22_chunk_6/0/2024-06-22T10-30-10_FLAG_P_FID_56_OID_889g0_ctw-cf-1e-072_1719027001_1719027010_56.jpg,2024-06-22_chunk_1/1/2024-06-22T15-03-20_FLAG_P_FID_1207_OID_409g0_ctw-cf-2a-139_1719043200_1719043400_1207.jpg,0,1
2024-06-22_chunk_4/1/2024-06-22T14-18-02_FLAG_P_FID_1098_OID_2030g0_ctw-cf-1c-048_1719040500_1719040682_1098.jpg,2024-06-22_chunk_6/0/2024-06-22T13-16-08_FLAG_P_FID_414_OID_508g0_ctw-cf-2c-109_1719036900_1719036968_414.jpg,1,0
2024-06-22_chunk_2/1/2024-06-22T13-38-34_FLAG_P_FID_1282_OID_802g0_ctw-cf-2c-095_1719038101_1719038314_1282.jpg,2024-06-22_chunk_6/1/2024-06-22T13-34-20_FLAG_P_FID_1567_OID_2076g0_ctw-cf-2a-134_1719037800_1719038060_1567.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T14-14-57_FLAG_P_FID_1790_OID_834g0_ctw-cf-3a-184_1719040201_1719040497_1790.jpg,2024-06-22_chunk_1/0/2024-06-22T14-37-06_FLAG_P_FID_755_OID_3931g0_ctw-cf-2c-104_1719041701_1719041826_755.jpg,0,0
2024-06-22_chunk_6/1/2024-06-22T13-45-44_FLAG_P_FID_266_OID_1233g0_ctw-cf-1a-022_1719038700_1719038744_266.jpg,2024-06-22_chunk_1/0/2024-06-22T14-42-36_FLAG_P_FID_941_OID_3216g0_ctw-cf-2c-093_1719042000_1719042156_941.jpg,1,0
2024-06-22_chunk_3/1/2024-06-22T15-21-37_FLAG_P_FID_584_OID_814g0_ctw-cf-1a-080_1719044400_1719044497_584.jpg,2024-06-22_chunk_3/1/2024-06-22T12-29-56_FLAG_P_FID_1792_OID_1536g0_ctw-cf-1c-047_1719033900_1719034196_1792.jpg,1,1
2024-06-22_chunk_4/1/2024-06-22T14-27-49_FLAG_P_FID_1012_OID_892g0_ctw-cf-2c-095_1719041101_1719041269_1012.jpg,2024-06-22_chunk_4/2/2024-06-22T11-04-06_FLAG_P_FID_1474_OID_94g0_ctw-cf-3a-188_1719028801_1719029046_1474.jpg,1,2
2024-06-22_chunk_3/0/2024-06-22T13-36-06_FLAG_P_FID_403_OID_1379g0_ctw-cf-3c-164_1719038100_1719038166_403.jpg,2024-06-22_chunk_5/1/2024-06-22T15-05-19_FLAG_P_FID_119_OID_468g0_ctw-cf-2c-093_1719043500_1719043519_119.jpg,0,1
2024-06-22_chunk_3/2/2024-06-22T13-47-15_FLAG_P_FID_813_OID_1152g0_ctw-cf-2a-126_1719038700_1719038835_813.jpg,2024-06-22_chunk_6/1/2024-06-22T12-35-19_FLAG_P_FID_121_OID_1490g0_ctw-cf-3a-184_1719034500_1719034519_121.jpg,2,1
2024-06-22_chunk_2/1/2024-06-22T13-38-34_FLAG_P_FID_1282_OID_802g0_ctw-cf-2c-095_1719038101_1719038314_1282.jpg,2024-06-22_chunk_3/1/2024-06-22T11-31-49_FLAG_P_FID_657_OID_529g0_ctw-cf-2a-126_1719030600_1719030709_657.jpg,1,1
2024-06-22_chunk_3/0/2024-06-22T12-15-17_FLAG_P_FID_102_OID_753g0_ctw-cf-2c-091_1719033301_1719033317_102.jpg,2024-06-22_chunk_6/1/2024-06-22T12-36-33_FLAG_P_FID_561_OID_1530g0_ctw-cf-3a-184_1719034500_1719034593_561.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T11-04-06_FLAG_P_FID_1477_OID_96g0_ctw-cf-3a-188_1719028801_1719029046_1477.jpg,2024-06-22_chunk_3/2/2024-06-22T11-21-04_FLAG_P_FID_390_OID_319g0_ctw-cf-2e-111_1719030000_1719030064_390.jpg,1,2
2024-06-22_chunk_2/0/2024-06-22T13-47-25_FLAG_P_FID_870_OID_1685g0_ctw-cf-2b-141_1719038701_1719038845_870.jpg,2024-06-22_chunk_6/0/2024-06-22T13-34-14_FLAG_P_FID_1520_OID_1252g0_ctw-cf-2b-141_1719037801_1719038054_1520.jpg,0,0
2024-06-22_chunk_5/1/2024-06-22T12-06-09_FLAG_P_FID_410_OID_326g0_ctw-cf-1c-046_1719032701_1719032769_410.jpg,2024-06-22_chunk_1/1/2024-06-22T13-09-07_FLAG_P_FID_1488_OID_416g0_ctw-cf-1e-067_1719036300_1719036547_1488.jpg,1,1
2024-06-22_chunk_6/1/2024-06-22T12-00-27_FLAG_P_FID_159_OID_30g0_ctw-cf-2e-110_1719032401_1719032427_159.jpg,2024-06-22_chunk_6/4/2024-06-22T12-34-08_FLAG_P_FID_1488_OID_1618g0_ctw-cf-2a-134_1719034201_1719034448_1488.jpg,1,4
2024-06-22_chunk_6/0/2024-06-22T15-09-34_FLAG_P_FID_1648_OID_367g0_ctw-cf-2c-109_1719043500_1719043774_1648.jpg,2024-06-22_chunk_6/0/2024-06-22T13-00-03_FLAG_P_FID_20_OID_1g0_ctw-cp-3e-176_1719036000_1719036003_20.jpg,0,0
2024-06-22_chunk_6/4/2024-06-22T12-34-08_FLAG_P_FID_1488_OID_1618g0_ctw-cf-2a-134_1719034201_1719034448_1488.jpg,2024-06-22_chunk_1/0/2024-06-22T15-19-03_FLAG_P_FID_1463_OID_198g0_ctw-cf-2d-089_1719044100_1719044343_1463.jpg,4,0
2024-06-22_chunk_3/2/2024-06-22T11-47-20_FLAG_P_FID_841_OID_1043g0_ctw-cf-2b-146_1719031501_1719031640_841.jpg,2024-06-22_chunk_5/0/2024-06-22T14-25-59_FLAG_P_FID_350_OID_1885g0_ctw-cf-3a-185_1719041101_1719041159_350.jpg,2,0
2024-06-22_chunk_1/1/2024-06-22T12-23-21_FLAG_P_FID_1212_OID_634g0_ctw-cf-2c-108_1719033600_1719033801_1212.jpg,2024-06-22_chunk_1/1/2024-06-22T13-26-02_FLAG_P_FID_376_OID_1672g0_ctw-cf-3a-184_1719037500_1719037562_376.jpg,1,1
2024-06-22_chunk_4/1/2024-06-22T13-37-31_FLAG_P_FID_906_OID_1362g0_ctw-cf-2b-141_1719038101_1719038251_906.jpg,2024-06-22_chunk_6/1/2024-06-22T14-12-42_FLAG_P_FID_969_OID_840g0_ctw-cf-3b-200_1719040201_1719040362_969.jpg,1,1
2024-06-22_chunk_5/1/2024-06-22T15-05-19_FLAG_P_FID_119_OID_468g0_ctw-cf-2c-093_1719043500_1719043519_119.jpg,2024-06-22_chunk_1/2/2024-06-22T13-15-21_FLAG_P_FID_130_OID_430g0_ctw-cf-2b-142_1719036900_1719036921_130.jpg,1,2
2024-06-22_chunk_3/2/2024-06-22T10-50-35_FLAG_P_FID_212_OID_220g0_ctw-cf-3b-203_1719028200_1719028235_212.jpg,2024-06-22_chunk_6/1/2024-06-22T15-19-47_FLAG_P_FID_1726_OID_1500g0_ctw-cf-2c-092_1719044100_1719044387_1726.jpg,2,1
2024-06-22_chunk_6/1/2024-06-22T13-13-38_FLAG_P_FID_1315_OID_1018g0_ctw-cf-1c-047_1719036600_1719036818_1315.jpg,2024-06-22_chunk_5/1/2024-06-22T15-12-08_FLAG_P_FID_771_OID_476g0_ctw-cf-2e-110_1719043800_1719043928_771.jpg,1,1
2024-06-22_chunk_4/2/2024-06-22T13-38-31_FLAG_P_FID_1265_OID_1395g0_ctw-cf-2b-141_1719038101_1719038311_1265.jpg,2024-06-22_chunk_1/0/2024-06-22T14-48-21_FLAG_P_FID_1210_OID_5331g0_ctw-cf-1c-015-store_1719042300_1719042501_1210.jpg,2,0
2024-06-22_chunk_6/0/2024-06-22T11-58-11_FLAG_P_FID_1143_OID_1194g0_ctw-cf-2b-141_1719032101_1719032291_1143.jpg,2024-06-22_chunk_1/0/2024-06-22T10-57-56_FLAG_P_FID_1060_OID_2431g0_ctw-cf-2c-105_1719028500_1719028676_1060.jpg,0,0
2024-06-22_chunk_2/0/2024-06-22T14-14-52_FLAG_P_FID_1756_OID_1032g0_ctw-cf-2a-128_1719040200_1719040492_1756.jpg,2024-06-22_chunk_4/1/2024-06-22T15-22-50_FLAG_P_FID_1018_OID_740g0_ctw-cf-3c-166_1719044401_1719044570_1018.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T10-27-18_FLAG_P_FID_831_OID_340g0_ctw-cf-1a-042_1719026700_1719026838_831.jpg,2024-06-22_chunk_1/1/2024-06-22T14-30-01_FLAG_P_FID_1_OID_2178g0_ctw-cf-3b-200_1719041401_1719041401_1.jpg,1,1
2024-06-22_chunk_3/0/2024-06-22T14-24-56_FLAG_P_FID_1786_OID_587g0_ctw-cf-3c-168_1719040800_1719041096_1786.jpg,2024-06-22_chunk_1/1/2024-06-22T12-18-00_FLAG_P_FID_1079_OID_1873g0_ctw-cf-1c-050_1719033301_1719033480_1079.jpg,0,1
2024-06-22_chunk_6/2/2024-06-22T10-34-07_FLAG_P_FID_1488_OID_112g0_ctw-cf-3d-152_1719027000_1719027247_1488.jpg,2024-06-22_chunk_1/1/2024-06-22T12-49-17_FLAG_P_FID_1545_OID_2696g0_ctw-cf-1c-047_1719035100_1719035357_1545.jpg,2,1
2024-06-22_chunk_2/0/2024-06-22T14-33-28_FLAG_P_FID_1245_OID_2734g0_ctw-cf-2a-134_1719041401_1719041608_1245.jpg,2024-06-22_chunk_1/1/2024-06-22T14-21-53_FLAG_P_FID_683_OID_606g0_ctw-cf-2d-090_1719040800_1719040913_683.jpg,0,1
2024-06-22_chunk_2/2/2024-06-22T15-13-22_FLAG_P_FID_1215_OID_570g0_ctw-cf-3c-164_1719043800_1719044002_1215.jpg,2024-06-22_chunk_1/0/2024-06-22T12-11-30_FLAG_P_FID_541_OID_298g0_ctw-cf-1a-023_1719033001_1719033090_541.jpg,2,0
2024-06-22_chunk_3/0/2024-06-22T12-41-19_FLAG_P_FID_481_OID_2217g0_ctw-cf-2c-091_1719034800_1719034879_481.jpg,2024-06-22_chunk_1/1/2024-06-22T11-18-16_FLAG_P_FID_1180_OID_679g0_ctw-cf-2a-134_1719029700_1719029896_1180.jpg,0,1
2024-06-22_chunk_3/0/2024-06-22T13-45-01_FLAG_P_FID_12_OID_1200g0_ctw-cf-3c-170_1719038700_1719038701_12.jpg,2024-06-22_chunk_1/1/2024-06-22T15-24-14_FLAG_P_FID_1531_OID_219g0_ctw-cf-3d-152_1719044400_1719044654_1531.jpg,0,1
2024-06-22_chunk_2/0/2024-06-22T10-34-29_FLAG_P_FID_1619_OID_130g0_ctw-cp-3e-176_1719027000_1719027269_1619.jpg,2024-06-22_chunk_6/2/2024-06-22T13-46-02_FLAG_P_FID_379_OID_2904g0_ctw-cf-2c-093_1719038700_1719038762_379.jpg,0,2
2024-06-22_chunk_6/1/2024-06-22T13-30-33_FLAG_P_FID_205_OID_2267g0_ctw-cf-2c-104_1719037800_1719037833_205.jpg,2024-06-22_chunk_6/2/2024-06-22T14-24-08_FLAG_P_FID_1491_OID_3188g0_ctw-cf-3c-163_1719040800_1719041048_1491.jpg,1,2
2024-06-22_chunk_3/2/2024-06-22T13-13-24_FLAG_P_FID_1228_OID_206g0_ctw-cf-1b-025_1719036600_1719036804_1228.jpg,2024-06-22_chunk_5/2/2024-06-22T12-08-32_FLAG_P_FID_1268_OID_142g0_ctw-cf-2a-126_1719032701_1719032912_1268.jpg,2,2
2024-06-22_chunk_5/1/2024-06-22T14-22-55_FLAG_P_FID_1054_OID_1330g0_ctw-cf-2b-141_1719040800_1719040975_1054.jpg,2024-06-22_chunk_1/2/2024-06-22T15-24-03_FLAG_P_FID_1463_OID_1170g0_ctw-cf-3c-169_1719044400_1719044643_1463.jpg,1,2
2024-06-22_chunk_6/0/2024-06-22T13-15-30_FLAG_P_FID_180_OID_502g0_ctw-cf-2c-102_1719036901_1719036930_180.jpg,2024-06-22_chunk_5/1/2024-06-22T14-50-44_FLAG_P_FID_267_OID_1460g0_ctw-cf-2e-110_1719042600_1719042644_267.jpg,0,1
2024-06-22_chunk_5/1/2024-06-22T13-12-40_FLAG_P_FID_958_OID_835g0_ctw-cf-2c-094_1719036601_1719036760_958.jpg,2024-06-22_chunk_1/2/2024-06-22T11-20-40_FLAG_P_FID_241_OID_534g0_ctw-cf-2c-108_1719030000_1719030040_241.jpg,1,2
2024-06-22_chunk_2/1/2024-06-22T15-18-52_FLAG_P_FID_1395_OID_3371g0_ctw-cf-1c-049_1719044100_1719044332_1395.jpg,2024-06-22_chunk_3/1/2024-06-22T14-56-14_FLAG_P_FID_443_OID_1615g0_ctw-cf-3b-203_1719042901_1719042974_443.jpg,1,1
2024-06-22_chunk_4/2/2024-06-22T11-04-06_FLAG_P_FID_1474_OID_94g0_ctw-cf-3a-188_1719028801_1719029046_1474.jpg,2024-06-22_chunk_5/1/2024-06-22T11-04-06_FLAG_P_FID_1477_OID_96g0_ctw-cf-3a-188_1719028801_1719029046_1477.jpg,2,1
2024-06-22_chunk_3/1/2024-06-22T12-51-54_FLAG_P_FID_684_OID_1081g0_ctw-cf-3c-167_1719035401_1719035514_684.jpg,2024-06-22_chunk_1/0/2024-06-22T14-33-57_FLAG_P_FID_1422_OID_3551g0_ctw-cf-2c-104_1719041401_1719041637_1422.jpg,1,0
2024-06-22_chunk_2/1/2024-06-22T10-30-57_FLAG_P_FID_346_OID_380g0_ctw-cf-2b-142_1719027000_1719027057_346.jpg,2024-06-22_chunk_1/2/2024-06-22T15-01-37_FLAG_P_FID_586_OID_298g0_ctw-cf-1c-050_1719043200_1719043297_586.jpg,1,2
2024-06-22_chunk_4/1/2024-06-22T11-51-25_FLAG_P_FID_507_OID_2160g0_ctw-cf-2c-104_1719031801_1719031885_507.jpg,2024-06-22_chunk_6/1/2024-06-22T14-21-35_FLAG_P_FID_567_OID_922g0_ctw-cf-3c-164_1719040801_1719040895_567.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T14-18-21_FLAG_P_FID_1209_OID_829g0_ctw-cf-2c-108_1719040500_1719040701_1209.jpg,2024-06-22_chunk_3/1/2024-06-22T11-46-53_FLAG_P_FID_680_OID_1600g0_ctw-cp-1a-041_1719031500_1719031613_680.jpg,0,1
2024-06-22_chunk_4/1/2024-06-22T12-07-40_FLAG_P_FID_964_OID_246g0_ctw-cf-2c-108_1719032700_1719032860_964.jpg,2024-06-22_chunk_6/0/2024-06-22T13-43-23_FLAG_P_FID_1215_OID_327g0_ctw-cf-3d-152_1719038401_1719038603_1215.jpg,1,0
2024-06-22_chunk_5/1/2024-06-22T15-10-46_FLAG_P_FID_279_OID_395g0_ctw-cf-2e-110_1719043800_1719043846_279.jpg,2024-06-22_chunk_1/1/2024-06-22T12-15-46_FLAG_P_FID_275_OID_920g0_ctw-cf-3a-191_1719033301_1719033346_275.jpg,1,1
2024-06-22_chunk_4/2/2024-06-22T11-14-14_FLAG_P_FID_1531_OID_491g0_ctw-cf-2a-134_1719029400_1719029654_1531.jpg,2024-06-22_chunk_6/0/2024-06-22T15-07-37_FLAG_P_FID_939_OID_754g0_ctw-cf-1c-052_1719043501_1719043657_939.jpg,2,0
2024-06-22_chunk_3/0/2024-06-22T13-12-50_FLAG_P_FID_1016_OID_564g0_ctw-cf-3a-193_1719036601_1719036770_1016.jpg,2024-06-22_chunk_5/1/2024-06-22T12-06-51_FLAG_P_FID_672_OID_368g0_ctw-cf-1c-047_1719032700_1719032811_672.jpg,0,1
2024-06-22_chunk_6/0/2024-06-22T12-33-33_FLAG_P_FID_1277_OID_507g0_ctw-cf-2c-095_1719034201_1719034413_1277.jpg,2024-06-22_chunk_1/0/2024-06-22T13-24-17_FLAG_P_FID_1538_OID_802g0_ctw-cf-2d-090_1719037201_1719037457_1538.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T13-23-36_FLAG_P_FID_1296_OID_778g0_ctw-cf-2d-090_1719037201_1719037416_1296.jpg,2024-06-22_chunk_5/1/2024-06-22T12-57-34_FLAG_P_FID_929_OID_2832g0_ctw-cf-2c-094_1719035700_1719035854_929.jpg,0,1
2024-06-22_chunk_6/1/2024-06-22T14-57-16_FLAG_P_FID_815_OID_3865g0_ctw-cf-2a-140_1719042901_1719043036_815.jpg,2024-06-22_chunk_5/0/2024-06-22T12-04-39_FLAG_P_FID_1763_OID_63g0_ctw-cf-3c-158_1719032401_1719032679_1763.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T12-31-11_FLAG_P_FID_426_OID_145g0_ctw-cf-2d-089_1719034201_1719034271_426.jpg,2024-06-22_chunk_3/0/2024-06-22T11-02-30_FLAG_P_FID_899_OID_6g0_ctw-cp-3e-176_1719028801_1719028950_899.jpg,0,0
2024-06-22_chunk_2/1/2024-06-22T12-56-03_FLAG_P_FID_378_OID_2097g0_ctw-cf-1a-086_1719035701_1719035763_378.jpg,2024-06-22_chunk_6/0/2024-06-22T13-32-42_FLAG_P_FID_974_OID_1657g0_ctw-cf-1e-072_1719037800_1719037962_974.jpg,1,0
2024-06-22_chunk_5/1/2024-06-22T14-52-38_FLAG_P_FID_951_OID_1533g0_ctw-cf-2e-110_1719042600_1719042758_951.jpg,2024-06-22_chunk_1/0/2024-06-22T11-14-13_FLAG_P_FID_1520_OID_150g0_ctw-cf-1b-007_1719029400_1719029653_1520.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T11-14-36_FLAG_P_FID_1659_OID_252g0_ctw-cf-2e-110_1719029400_1719029676_1659.jpg,2024-06-22_chunk_6/0/2024-06-22T15-09-34_FLAG_P_FID_1648_OID_367g0_ctw-cf-2c-109_1719043500_1719043774_1648.jpg,0,0
2024-06-22_chunk_2/2/2024-06-22T12-19-32_FLAG_P_FID_1632_OID_1006g0_ctw-cf-2c-091_1719033301_1719033572_1632.jpg,2024-06-22_chunk_6/0/2024-06-22T10-33-23_FLAG_P_FID_1219_OID_983g0_ctw-cf-1e-072_1719027001_1719027203_1219.jpg,2,0
2024-06-22_chunk_4/1/2024-06-22T12-40-18_FLAG_P_FID_114_OID_1104g0_ctw-cf-1a-023_1719034800_1719034818_114.jpg,2024-06-22_chunk_1/2/2024-06-22T13-56-57_FLAG_P_FID_709_OID_2183g0_ctw-cf-2c-092_1719039300_1719039417_709.jpg,1,2
2024-06-22_chunk_2/1/2024-06-22T11-13-20_FLAG_P_FID_1197_OID_59g0_ctw-cf-3d-152_1719029401_1719029600_1197.jpg,2024-06-22_chunk_1/1/2024-06-22T12-15-46_FLAG_P_FID_275_OID_920g0_ctw-cf-3a-191_1719033301_1719033346_275.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T12-29-56_FLAG_P_FID_1792_OID_1536g0_ctw-cf-1c-047_1719033900_1719034196_1792.jpg,2024-06-22_chunk_3/1/2024-06-22T13-28-00_FLAG_P_FID_1087_OID_695g0_ctw-cf-3a-186_1719037500_1719037680_1087.jpg,1,1
2024-06-22_chunk_6/1/2024-06-22T15-17-22_FLAG_P_FID_855_OID_1288g0_ctw-cf-2c-092_1719044100_1719044242_855.jpg,2024-06-22_chunk_1/2/2024-06-22T14-41-49_FLAG_P_FID_661_OID_4173g0_ctw-cf-1c-047_1719042000_1719042109_661.jpg,1,2
2024-06-22_chunk_6/0/2024-06-22T12-10-28_FLAG_P_FID_168_OID_149g0_ctw-cp-3e-176_1719033001_1719033028_168.jpg,2024-06-22_chunk_5/0/2024-06-22T12-57-25_FLAG_P_FID_866_OID_2504g0_ctw-cf-2a-128_1719035701_1719035845_866.jpg,0,0
2024-06-22_chunk_6/1/2024-06-22T14-54-34_FLAG_P_FID_1649_OID_7264g0_ctw-cf-3c-163_1719042600_1719042874_1649.jpg,2024-06-22_chunk_1/2/2024-06-22T10-34-18_FLAG_P_FID_1549_OID_660g0_ctw-cf-3c-163_1719027001_1719027258_1549.jpg,1,2
2024-06-22_chunk_6/0/2024-06-22T13-44-24_FLAG_P_FID_1591_OID_989g0_ctw-cf-2c-107_1719038400_1719038664_1591.jpg,2024-06-22_chunk_6/2/2024-06-22T14-46-38_FLAG_P_FID_595_OID_4229g0_ctw-cf-3a-191_1719042300_1719042398_595.jpg,0,2
2024-06-22_chunk_3/0/2024-06-22T14-57-33_FLAG_P_FID_924_OID_10553g0_ctw-cf-1c-017_1719042900_1719043053_924.jpg,2024-06-22_chunk_5/2/2024-06-22T12-24-44_FLAG_P_FID_1704_OID_975g0_ctw-cf-2c-093_1719033601_1719033884_1704.jpg,0,2
2024-06-22_chunk_6/0/2024-06-22T12-40-21_FLAG_P_FID_128_OID_755g0_ctw-cf-1a-022_1719034800_1719034821_128.jpg,2024-06-22_chunk_1/0/2024-06-22T13-17-40_FLAG_P_FID_962_OID_340g0_ctw-cf-2a-126_1719036900_1719037060_962.jpg,0,0
2024-06-22_chunk_3/0/2024-06-22T14-38-31_FLAG_P_FID_1270_OID_1293g0_ctw-cp-2g-117_1719041700_1719041911_1270.jpg,2024-06-22_chunk_1/2/2024-06-22T13-08-36_FLAG_P_FID_1299_OID_387g0_ctw-cf-1e-067_1719036300_1719036516_1299.jpg,0,2
2024-06-22_chunk_2/0/2024-06-22T10-00-53_FLAG_P_FID_296_OID_17g0_ctw-cf-2c-107_1719025204_1719025253_296.jpg,2024-06-22_chunk_5/1/2024-06-22T13-43-21_FLAG_P_FID_1212_OID_1704g0_ctw-cf-2b-145_1719038400_1719038601_1212.jpg,0,1
2024-06-22_chunk_6/0/2024-06-22T15-00-46_FLAG_P_FID_282_OID_63g0_ctw-cf-2b-142_1719043200_1719043246_282.jpg,2024-06-22_chunk_1/1/2024-06-22T15-06-59_FLAG_P_FID_719_OID_490g0_ctw-cf-2c-092_1719043500_1719043619_719.jpg,0,1
2024-06-22_chunk_6/1/2024-06-22T12-59-39_FLAG_P_FID_1787_OID_1153g0_ctw-cf-2c-095_1719035701_1719035979_1787.jpg,2024-06-22_chunk_1/3/2024-06-22T14-39-41_FLAG_P_FID_1685_OID_1431g0_ctw-cf-3c-167_1719041701_1719041981_1685.jpg,1,3
